"rn"	"deg.mb"	"bet.mb"	"clo.mb"	"eig.mb.vector"	"hubScore"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"240"	"BASV4609"	16	1322.63681691673	0.000599161174355902	0.0778237598021184	0.0778237598021187	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Nitrosomonadaceae"	"Nitrosomonas"	"europaea"
"241"	"BASV461"	23	448.867444343085	0.000548546352166758	0.555559570105502	0.555559570105502	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Rhizobacter"	"gummiphilus"
"242"	"BASV4637"	12	645.448328708187	0.000549752611324904	0.033586887741643	0.0335868877416431	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Cellulomonadaceae"	"Cellulomonas"	"cellasea"
"243"	"BASV4639"	15	930.505887604643	0.000524109014675052	0.0189388712806043	0.0189388712806046	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagales"	"Chitinophagaceae"	"Chitinophaga"	"arvensicola"
"244"	"BASV4659"	7	445.987255459651	0.000539083557951483	0.0290371478273797	0.0290371478273799	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Phyllobacterium"	"endophyticum"
"245"	"BASV4672"	7	78.0563344093053	0.000500250125062531	0.104026211704306	0.104026211704306	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Caulobacteraceae"	"Brevundimonas"	"mediterranea"
"246"	"BASV4753"	12	194.45752685874	0.000459558823529412	0.00815582421502527	0.00815582421502552	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	"megaterium"
"247"	"BASV478"	27	1190.69857043323	0.000609013398294762	0.805731200007006	0.805731200007007	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Rhodanobacteraceae"	"Luteibacter"	"jiangsuensis"
"248"	"BASV4800"	13	1174.40869423174	0.00060313630880579	0.172600759940569	0.172600759940569	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"sanxanigenens"
"249"	"BASV4808"	13	473.393868741611	0.000524658971668416	0.0265034286885885	0.0265034286885887	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Nocardiaceae"	"Nocardia"	"jejuensis"
"250"	"BASV4850"	20	799.991683306516	0.000524383848977452	0.0260870460397456	0.0260870460397457	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"hankookensis"
"251"	"BASV4853"	13	427.37863296718	0.000575043128234618	0.104021963214782	0.104021963214782	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	"Chryseobacterium"	"formosense"
"252"	"BASV4958"	8	270.243174605459	0.000548546352166758	0.0532305134858325	0.0532305134858327	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Streptosporangiales"	"Streptosporangiaceae"	"Microbispora"	"rosea"
"253"	"BASV4969"	11	217.196551124804	0.000497760079641613	0.0153816114271532	0.0153816114271533	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Bogoriellaceae"	"Georgenia"	"muralis"
"254"	"BASV497"	19	478.848710705105	0.000544365813826892	0.466618778750906	0.466618778750907	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingobium"	"aromaticiconvertens"
"255"	"BASV4983"	6	271.489984439648	0.0004293688278231	0.0152652875483366	0.0152652875483367	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Planococcaceae"	"Domibacillus"	"iocasae"
"256"	"BASV4985"	13	395.989575318095	0.000486381322957198	0.0131221637495024	0.0131221637495025	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Ureibacillus"	"thermosphaericus"
"257"	"BASV5015"	12	197.886116818042	0.000495540138751239	0.0159050876763747	0.0159050876763748	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Microbacterium"	"marinum"
"258"	"BASV5018"	10	142.732606793752	0.000450653447498873	0.00730466591442733	0.00730466591442752	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Nocardioidaceae"	"Nocardioides"	"marinus"
"259"	"BASV5056"	4	88.9038035111731	0.000495294700346706	0.0295549797684905	0.0295549797684906	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Oceanobacillus"	"luteolus"
"260"	"BASV5058"	13	768.646364969256	0.000549752611324904	0.0356385705750124	0.0356385705750125	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Hymenobacteraceae"	"Nibribacter"	"koreensis"
"261"	"BASV513"	19	1422.01243535731	0.000628140703517588	0.240563264958683	0.240563264958683	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micromonosporales"	"Micromonosporaceae"	"Micromonospora"	"coriariae"
"262"	"BASV5162"	17	2178.71434584207	0.000617665225447807	0.185798751814437	0.185798751814438	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingobium"	"abikonense"
"263"	"BASV517"	25	1445.48735434285	0.000626959247648903	0.622170752048119	0.62217075204812	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Cereibacter"	"changlensis"
"264"	"BASV5216"	15	738.516567074263	0.000550357732526142	0.0413159036703501	0.0413159036703503	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Burkholderiaceae"	"Cupriavidus"	"campinensis"
"265"	"BASV5230"	14	572.956531065586	0.000508388408744281	0.015645570274142	0.0156455702741421	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	"foraminis"
"266"	"BASV5235"	14	833.053696424283	0.000560538116591928	0.0428701399792675	0.0428701399792677	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Nocardioidaceae"	"Nocardioides"	"alkalitolerans"
"267"	"BASV5248"	18	2545.84144481491	0.000624609618988132	0.12450747289216	0.124507472892161	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Lysobacter"	"antibioticus"
"268"	"BASV525"	17	1025.26043701129	0.000613496932515337	0.244438442918594	0.244438442918594	"Bacteria"	"Firmicutes"	"Bacilli"	"Thermoactinomycetales"	"Thermoactinomycetaceae"	"Planifilum"	"composti"
"269"	"BASV5313"	17	1934.82312845139	0.000619578686493185	0.14088985778672	0.14088985778672	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Dermabacteraceae"	"Brachybacterium"	"phenoliresistens"
"270"	"BASV5326"	13	335.993061455452	0.000525486074619023	0.269874151911493	0.269874151911493	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Oxalobacteraceae"	"Massilia"	"aurea"
"271"	"BASV5329"	15	888.677144456804	0.000550660792951542	0.0374071232682981	0.0374071232682983	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagales"	"Chitinophagaceae"	"Aurantisolimonas"	"haloimpatiens"
"272"	"BASV5371"	26	1387.70774510434	0.000613873542050338	0.666325611045928	0.666325611045929	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Spirosomaceae"	"Dyadobacter"	"fermentans"
"273"	"BASV5460"	7	228.678389801241	0.000527426160337553	0.0318284643768615	0.0318284643768616	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Cellulomonadaceae"	"Actinotalea"	"solisilvae"
"274"	"BASV5467"	14	269.091370985748	0.000473484848484848	0.0113123110324202	0.0113123110324204	"Bacteria"	"Firmicutes"	"Bacilli"	"Paenibacillales"	"Paenibacillaceae"	"Paenibacillus"	"agarexedens"
"275"	"BASV556"	17	334.817323963033	0.000551267916207277	0.452158483131653	0.452158483131653	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Nocardioidaceae"	"Aeromicrobium"	"erythreum"
"276"	"BASV5626"	17	2033.67706716703	0.000598444045481747	0.0739629812961955	0.0739629812961956	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriales"	"Sphingobacteriaceae"	"Mucilaginibacter"	"boryungensis"
"277"	"BASV5633"	11	291.148486012188	0.000474608448030375	0.0101381043319612	0.0101381043319615	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Arthrobacter"	"ginkgonis"
"278"	"BASV5657"	10	295.003297348052	0.000517866390471258	0.0174478690233977	0.0174478690233979	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Nocardioidaceae"	"Kribbella"	"sandramycini"
"279"	"BASV5666"	14	410.263188023879	0.000541418516513265	0.0466330093781827	0.0466330093781828	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagales"	"Chitinophagaceae"	"Flavisolibacter"	"rigui"
"280"	"BASV570"	5	102.469554558871	0.0005175983436853	0.0483305372571962	0.0483305372571963	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Methylophilaceae"	"Methylophilus"	"flavus"
"281"	"BASV584"	13	363.964812534563	0.000564015792442188	0.211038802999302	0.211038802999302	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Nocardioidaceae"	"Nocardioides"	"kribbensis"
"282"	"BASV5863"	13	610.209871408876	0.000523286237571952	0.0222638008895399	0.02226380088954	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiaceae"	"Aliihoeflea"	"aestuarii"
"283"	"BASV5866"	11	290.385111751612	0.00047192071731949	0.00849027274589408	0.00849027274589428	"Bacteria"	"Firmicutes"	"Bacilli"	"Paenibacillales"	"Paenibacillaceae"	"Paenibacillus"	"populi"
"284"	"BASV588"	13	331.561021294536	0.000598086124401914	0.203867173124676	0.203867173124675	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Xanthobacteraceae"	"Nitrobacter"	"vulgaris"
"285"	"BASV5983"	10	306.546941177559	0.000480538202787122	0.00990918673224778	0.00990918673224785	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Microbacterium"	"lacus"
"286"	"BASV5992"	16	1053.79790098293	0.000572737686139748	0.0641935797872832	0.0641935797872834	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Rhodanobacteraceae"	"Dokdonella"	"koreensis"
"287"	"BASV6013"	16	1129.52742957697	0.000542005420054201	0.0317590031013724	0.0317590031013726	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Frankiales"	"Geodermatophilaceae"	"Blastococcus"	"massiliensis"
"288"	"BASV6022"	8	448.978275191145	0.00053850296176629	0.136338551744704	0.136338551744705	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Oxalobacteraceae"	"Massilia"	"niastensis"
"289"	"BASV61"	15	309.179285816642	0.000568504832291074	0.326760575182722	0.326760575182722	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Intrasporangiaceae"	"Terrabacter"	"tumescens"
"290"	"BASV6130"	17	1755.55118849874	0.00057372346528973	0.0476774458594463	0.0476774458594465	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Leifsonia"	"shinshuensis"
"291"	"BASV6154"	14	534.398275097756	0.000529661016949153	0.0243138630537631	0.0243138630537631	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"Patulibacter"	"minatonensis"
"292"	"BASV6172"	15	842.226786572356	0.000563063063063063	0.0510226213561279	0.0510226213561281	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Bogoriellaceae"	"Georgenia"	"soli"
"293"	"BASV6187"	15	980.559595691653	0.000579374275782155	0.0544257747110661	0.0544257747110661	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Pseudonocardiales"	"Pseudonocardiaceae"	"Amycolatopsis"	"rhabdoformis"
"294"	"BASV62"	17	206.33124075772	0.000544662309368192	0.510515481195282	0.510515481195282	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"jaspsi"
"295"	"BASV6245"	9	308.166869545989	0.000563063063063063	0.227214099586313	0.227214099586313	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Oxalobacteraceae"	"Massilia"	"violaceinigra"
"296"	"BASV6264"	21	1934.10444436522	0.000620347394540943	0.128345987109266	0.128345987109267	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriales"	"Sphingobacteriaceae"	"Olivibacter"	"soli"
"297"	"BASV627"	17	454.743797811104	0.000576368876080692	0.413087418864159	0.413087418864159	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Pseudonocardiales"	"Pseudonocardiaceae"	"Allokutzneria"	"albata"
"298"	"BASV6405"	10	222.283280085686	0.000469043151969981	0.00809243389909688	0.00809243389909702	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Streptomycetales"	"Streptomycetaceae"	"Streptomyces"	"daqingensis"
"299"	"BASV6417"	10	234.36131125471	0.000510725229826353	0.0183391054285292	0.0183391054285294	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Intrasporangiaceae"	"Ornithinimicrobium"	"kibberense"
"300"	"BASV6443"	7	222.611920252715	0.000541711809317443	0.0510386534020737	0.0510386534020738	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"wittichii"
"301"	"BASV645"	17	2222.23956400159	0.00061012812690665	0.0933744466300232	0.0933744466300235	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Streptosporangiales"	"Streptosporangiaceae"	"Nonomuraea"	"maritima"
"302"	"BASV6454"	11	701.286382685574	0.000515198351365276	0.0153064037144882	0.0153064037144883	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Streptomycetales"	"Streptomycetaceae"	"Streptomyces"	"aculeolatus"
"303"	"BASV6531"	11	407.521710683546	0.000518941359626362	0.105484095241236	0.105484095241237	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micromonosporales"	"Micromonosporaceae"	"Virgisporangium"	"ochraceum"
"304"	"BASV66"	21	540.508706739178	0.000578703703703704	0.560752191560811	0.560752191560811	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Flavobacterium"	"flevense"
"305"	"BASV6664"	11	230.221805920768	0.000471031559114461	0.0104388994240943	0.0104388994240943	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Arthrobacter"	"tumbae"
"306"	"BASV673"	12	1023.00745348	0.000585137507314219	0.0723726016443802	0.0723726016443803	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Lysobacter"	"hankyongensis"
"307"	"BASV6820"	9	86.0646513844815	0.000419639110365086	0.00385091395114653	0.00385091395114673	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	"crescens"
"308"	"BASV6825"	7	163.722450526813	0.000485436893203883	0.0074576307091235	0.00745763070912359	"Bacteria"	"Firmicutes"	"Bacilli"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Turicibacter"	"sanguinis"
"309"	"BASV6833"	8	314.154953682144	0.000504032258064516	0.127653542479307	0.127653542479307	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Oxalobacteraceae"	"Massilia"	"consociata"
"310"	"BASV6875"	7	284.089602472025	0.000557724484104852	0.0549066441852476	0.0549066441852477	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Oxalobacteraceae"	"Massilia"	"eurypsychrophila"
"311"	"BASV6876"	11	150.186675767267	0.000441306266548985	0.00539997278427546	0.00539997278427561	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	"beringensis"
"312"	"BASV6889"	13	333.593038680666	0.000507356671740233	0.0178441868847324	0.0178441868847325	"Bacteria"	"Other"	"Verrucomicrobiae"	"Verrucomicrobiales"	"Rubritaleaceae"	"Luteolibacter"	"flavescens"
"313"	"BASV6933"	12	356.110275241977	0.000504032258064516	0.0155485279167362	0.0155485279167363	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Leifsonia"	"xyli"
"314"	"BASV6934"	10	314.922534196861	0.000461680517082179	0.00648277164442265	0.00648277164442282	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Mycetocola"	"miduiensis"
"315"	"BASV7020"	14	867.708330314019	0.000547045951859956	0.0369859355810936	0.0369859355810936	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Hymenobacteraceae"	"Hymenobacter"	"gelipurpurascens"
"316"	"BASV7042"	6	201.81856694459	0.000521648408972353	0.032585068690078	0.0325850686900781	"Bacteria"	"Firmicutes"	"Bacilli"	"Paenibacillales"	"Paenibacillaceae"	"Paenibacillus"	"xylanilyticus"
"317"	"BASV7155"	10	149.282414133775	0.00046189376443418	0.00848588231365684	0.00848588231365703	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Streptomycetales"	"Streptomycetaceae"	"Streptomyces"	"karpasiensis"
"318"	"BASV7162"	16	783.703546440339	0.000580046403712297	0.390961521293793	0.390961521293793	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"arsenicoxydans"
"319"	"BASV7200"	9	202.484071651877	0.000484496124031008	0.0120495643460209	0.012049564346021	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Planococcaceae"	"Planomicrobium"	"glaciei"
"320"	"BASV729"	18	659.345030851236	0.000582750582750583	0.471761016272923	0.471761016272924	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Frankiales"	"Sporichthyaceae"	"Sporichthya"	"polymorpha"
"321"	"BASV7302"	11	264.683536089985	0.000476190476190476	0.0107728525873812	0.0107728525873813	"Bacteria"	"Firmicutes"	"Bacilli"	"Paenibacillales"	"Paenibacillaceae"	"Paenibacillus"	"xanthanilyticus"
"322"	"BASV733"	11	606.142762496491	0.000558035714285714	0.0438687296806522	0.0438687296806522	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Frankiales"	"Geodermatophilaceae"	"Blastococcus"	"litoris"
"323"	"BASV741"	21	424.609228249405	0.000548847420417124	0.636698078124291	0.636698078124292	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Microscillaceae"	"Ohtaekwangia"	"koreensis"
"324"	"BASV76"	24	827.574784384346	0.000580046403712297	0.612897455001543	0.612897455001545	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"sediminicola"
"325"	"BASV7608"	2	0	0.000361925443358668	0.00271105936276393	0.00271105936276399	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"psychrolutea"
"326"	"BASV7620"	21	1671.72489708332	0.000611995104039168	0.118732187075916	0.118732187075917	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"panni"
"327"	"BASV763"	17	829.878862639228	0.000586166471277843	0.297335542269823	0.297335542269823	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Novosphingobium"	"ginsenosidimutans"
"328"	"BASV7665"	9	460.307799102672	0.000540248514316586	0.0920682111280833	0.0920682111280835	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Microscillaceae"	"Ohtaekwangia"	"kribbensis"
"329"	"BASV7703"	13	385.280742614132	0.000471698113207547	0.00920455443326179	0.00920455443326196	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Pleomorphomonadaceae"	"Chthonobacter"	"albigriseus"
"330"	"BASV777"	14	499.152511491337	0.0005824111822947	0.238851780739152	0.238851780739152	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Beijerinckiaceae"	"Microvirga"	"subterranea"
"331"	"BASV7788"	11	514.88405960532	0.000513874614594039	0.0175821244473609	0.0175821244473611	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Nocardioidaceae"	"Nocardioides"	"hankookensis"
"332"	"BASV7826"	9	123.773834897746	0.00046189376443418	0.00751196981087914	0.00751196981087926	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Ramlibacter"	"tataouinensis"
"333"	"BASV7851"	11	422.658147398386	0.000577034045008655	0.0782179831601382	0.0782179831601382	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Hymenobacteraceae"	"Hymenobacter"	"elongatus"
"334"	"BASV7872"	11	253.684194241409	0.000482392667631452	0.0108701577621077	0.0108701577621079	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Pseudonocardiales"	"Pseudonocardiaceae"	"Pseudonocardia"	"hydrocarbonoxydans"
"335"	"BASV7895"	10	217.558750832302	0.000500751126690035	0.0131940189880928	0.0131940189880929	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Mycobacteriaceae"	"Mycobacterium"	"brumae"
"336"	"BASV792"	20	755.411993501718	0.000594883997620464	0.436216278280359	0.436216278280361	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiales_Incertae_Sedis"	"Nordella"	"oligomobilis"
"337"	"BASV794"	17	2205.88755533738	0.000628930817610063	0.222590100927598	0.222590100927598	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Flavobacterium"	"commune"
"338"	"BASV8"	20	569.861355417839	0.000570776255707763	0.563601653997355	0.563601653997355	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	"niacini"
"339"	"BASV805"	8	115.776949506539	0.000542593597395551	0.0579988778083671	0.0579988778083672	"Bacteria"	"Firmicutes"	"Clostridia"	"Peptostreptococcales-Tissierellales"	"Peptostreptococcaceae"	"Sporacetigenium"	"mesophilum"
"340"	"BASV8147"	18	1770.89130952852	0.000601322910402886	0.268189013799765	0.268189013799765	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Oceanobacillus"	"profundus"
"341"	"BASV8164"	14	345.05582308288	0.000478011472275335	0.0116056719570338	0.0116056719570339	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Microbacterium"	"yannicii"
"342"	"BASV8175"	7	177.703560528593	0.000512032770097286	0.103771981550511	0.103771981550511	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Erwiniaceae"	"Pantoea"	"ananatis"
"343"	"BASV820"	12	523.401342232145	0.000572737686139748	0.0689327929880779	0.0689327929880781	"Bacteria"	"Firmicutes"	"Bacilli"	"Thermoactinomycetales"	"Thermoactinomycetaceae"	"Novibacillus"	"thermophilus"
"344"	"BASV8230"	8	257.084621326914	0.000508905852417303	0.0134190304092399	0.01341903040924	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Mycobacteriaceae"	"Mycobacterium"	"arabiense"
"345"	"BASV824"	19	1309.94378432755	0.000594883997620464	0.0946272737881956	0.0946272737881957	"Bacteria"	"Other"	"Verrucomicrobiae"	"Verrucomicrobiales"	"Verrucomicrobiaceae"	"Prosthecobacter"	"algae"
"346"	"BASV8255"	12	152.548291685762	0.000441696113074205	0.00528080952930799	0.00528080952930811	"Bacteria"	"Firmicutes"	"Bacilli"	"Thermoactinomycetales"	"Thermoactinomycetaceae"	"Thermoactinomyces"	"khenchelensis"
"347"	"BASV8315"	18	1308.55140621775	0.000549148819330038	0.0441755589301798	0.0441755589301803	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Paenarthrobacter"	"ureafaciens"
"348"	"BASV840"	9	432.884839072405	0.000534188034188034	0.165693271061213	0.165693271061213	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Frankiales"	"Geodermatophilaceae"	"Blastococcus"	"aggregatus"
"349"	"BASV851"	14	369.105479509075	0.000580046403712297	0.285966911268702	0.285966911268702	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Beijerinckiaceae"	"Microvirga"	"aerilata"
"350"	"BASV8523"	8	78.9811697358865	0.000478240076518412	0.0668733222834258	0.0668733222834258	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	"acidifaciens"
"351"	"BASV8552"	14	571.993707125576	0.000507872016251904	0.0166563394774233	0.0166563394774235	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Flavobacterium"	"reichenbachii"
"352"	"BASV8560"	16	1480.02573601186	0.000563063063063063	0.0418028402640076	0.0418028402640079	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Lysobacter"	"enzymogenes"
"353"	"BASV858"	17	755.722414429983	0.000581057524694945	0.42661208462252	0.426612084622522	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Nocardioidaceae"	"Nocardioides"	"aquiterrae"
"354"	"BASV8610"	14	613.906179071965	0.000544069640914037	0.0311667347714271	0.0311667347714272	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Chitinophagales"	"Chitinophagaceae"	"Ferruginibacter"	"paludis"
"355"	"BASV8630"	8	93.356969107614	0.000509164969450102	0.160397488893291	0.160397488893291	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Roseburia"	"intestinalis"
"356"	"BASV878"	15	656.129069279397	0.00056274620146314	0.254691366877706	0.254691366877706	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriales"	"Sphingobacteriaceae"	"Pedobacter"	"panaciterrae"
"357"	"BASV879"	12	301.730185902456	0.000580046403712297	0.108584000305228	0.108584000305228	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Nocardioidaceae"	"Nocardioides"	"oleivorans"
"358"	"BASV8795"	8	439.962096610839	0.000544069640914037	0.0358331320002317	0.0358331320002318	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Kocuria"	"rosea"
"359"	"BASV88"	15	202.969638686405	0.000554938956714761	0.422133449236304	0.422133449236304	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Rathayibacter"	"caricis"
