"rn"	"deg.mb"	"bet.mb"	"clo.mb"	"eig.mb.vector"	"hubScore"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"242"	"BASV6889"	7	82.749761132379	0.000541418516513265	0.0415936872738508	0.0415936872738507	"Bacteria"	"Other"	"Verrucomicrobiae"	"Verrucomicrobiales"	"Rubritaleaceae"	"Luteolibacter"	"flavescens"
"243"	"BASV6934"	8	211.758852761112	0.000658761528326746	0.144995503614861	0.144995503614861	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Mycetocola"	"miduiensis"
"244"	"BASV7020"	4	6.2954868231184	0.000567214974475326	0.0460264104381461	0.0460264104381461	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Hymenobacteraceae"	"Hymenobacter"	"gelipurpurascens"
"245"	"BASV7042"	6	193.954839739922	0.000597728631201434	0.0595967155905206	0.0595967155905204	"Bacteria"	"Firmicutes"	"Bacilli"	"Paenibacillales"	"Paenibacillaceae"	"Paenibacillus"	"xylanilyticus"
"246"	"BASV7097"	8	309.0022564844	0.00065359477124183	0.131046880067062	0.131046880067062	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Nocardioidaceae"	"Nocardioides"	"ganghwensis"
"247"	"BASV7155"	10	328.302609107213	0.000623830318153462	0.120236070271026	0.120236070271026	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Streptomycetales"	"Streptomycetaceae"	"Streptomyces"	"karpasiensis"
"248"	"BASV7200"	7	206.625312569335	0.000655737704918033	0.160544335397957	0.160544335397957	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Planococcaceae"	"Planomicrobium"	"glaciei"
"249"	"BASV7235"	11	785.143997116873	0.000657894736842105	0.140096502612801	0.1400965026128	"Bacteria"	"Firmicutes"	"Bacilli"	"Paenibacillales"	"Paenibacillaceae"	"Cohnella"	"luojiensis"
"250"	"BASV729"	14	498.74642368927	0.000718390804597701	0.722273662442501	0.722273662442501	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Frankiales"	"Sporichthyaceae"	"Sporichthya"	"polymorpha"
"251"	"BASV733"	6	151.522727214279	0.000645577792123951	0.11180444311152	0.11180444311152	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Frankiales"	"Geodermatophilaceae"	"Blastococcus"	"litoris"
"252"	"BASV7379"	12	913.437935024986	0.000745712155108128	0.392100344718433	0.392100344718433	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Flavobacterium"	"araucananum"
"253"	"BASV741"	16	619.964574367345	0.000715307582260372	0.896912636310901	0.896912636310901	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Microscillaceae"	"Ohtaekwangia"	"koreensis"
"254"	"BASV7461"	9	198.926089277053	0.000576368876080692	0.0717297425222671	0.071729742522267	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Flavobacterium"	"rivuli"
"255"	"BASV7466"	7	54.3976656762218	0.000525210084033613	0.0459748590688064	0.0459748590688063	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Oceanobacillus"	"picturae"
"256"	"BASV76"	13	220.77846698251	0.00066577896138482	0.734329409697078	0.734329409697078	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"sediminicola"
"257"	"BASV7608"	7	147.084846647673	0.000600240096038415	0.0773191475542564	0.0773191475542561	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"psychrolutea"
"258"	"BASV763"	11	385.16467525957	0.000757575757575758	0.467086677866534	0.467086677866534	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Novosphingobium"	"ginsenosidimutans"
"259"	"BASV7665"	5	87.7039078687847	0.000630119722747322	0.0859448773197992	0.0859448773197991	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Microscillaceae"	"Ohtaekwangia"	"kribbensis"
"260"	"BASV7703"	7	346.809428365399	0.000697836706210747	0.175273309859821	0.175273309859821	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Pleomorphomonadaceae"	"Chthonobacter"	"albigriseus"
"261"	"BASV777"	11	409.33777229736	0.00070871722182849	0.616135213803441	0.616135213803441	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Beijerinckiaceae"	"Microvirga"	"subterranea"
"262"	"BASV7826"	9	119.423163236123	0.000576368876080692	0.0666986034616359	0.0666986034616356	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Ramlibacter"	"tataouinensis"
"263"	"BASV7851"	9	109.355040353261	0.000585480093676815	0.107217233240988	0.107217233240988	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Hymenobacteraceae"	"Hymenobacter"	"elongatus"
"264"	"BASV7872"	9	256.379312241223	0.000648508430609598	0.138863356336065	0.138863356336065	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Pseudonocardiales"	"Pseudonocardiaceae"	"Pseudonocardia"	"hydrocarbonoxydans"
"265"	"BASV7895"	8	142.741112054424	0.000547945205479452	0.0476233521684739	0.0476233521684739	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Mycobacteriaceae"	"Mycobacterium"	"brumae"
"266"	"BASV792"	14	390.482543167584	0.000699300699300699	0.708491845936668	0.708491845936668	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Rhizobiales_Incertae_Sedis"	"Nordella"	"oligomobilis"
"267"	"BASV794"	9	175.883537413694	0.000664893617021277	0.398823856668639	0.398823856668638	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Flavobacterium"	"commune"
"268"	"BASV8"	12	466.298111414903	0.000697836706210747	0.57492767039613	0.57492767039613	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Bacillus"	"niacini"
"269"	"BASV805"	11	368.408779845892	0.000722543352601156	0.348305802254572	0.348305802254572	"Bacteria"	"Firmicutes"	"Clostridia"	"Peptostreptococcales-Tissierellales"	"Peptostreptococcaceae"	"Sporacetigenium"	"mesophilum"
"270"	"BASV8147"	10	160.447140550193	0.000562113546936481	0.0711558296673022	0.0711558296673021	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Oceanobacillus"	"profundus"
"271"	"BASV8175"	8	316.785043909984	0.000635324015247776	0.107235067498579	0.107235067498579	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacterales"	"Erwiniaceae"	"Pantoea"	"ananatis"
"272"	"BASV820"	7	259.486194027813	0.000679347826086957	0.206458426750216	0.206458426750216	"Bacteria"	"Firmicutes"	"Bacilli"	"Thermoactinomycetales"	"Thermoactinomycetaceae"	"Novibacillus"	"thermophilus"
"273"	"BASV8230"	10	965.140671600562	0.000708215297450425	0.217714123109888	0.217714123109888	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Mycobacteriaceae"	"Mycobacterium"	"arabiense"
"274"	"BASV824"	9	285.421252926467	0.000697350069735007	0.406697171618594	0.406697171618594	"Bacteria"	"Other"	"Verrucomicrobiae"	"Verrucomicrobiales"	"Verrucomicrobiaceae"	"Prosthecobacter"	"algae"
"275"	"BASV8315"	7	226.698850007157	0.000619578686493185	0.097314375426333	0.0973143754263328	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Micrococcaceae"	"Paenarthrobacter"	"ureafaciens"
"276"	"BASV840"	11	366.4883922556	0.000734214390602056	0.458484128388679	0.458484128388679	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Frankiales"	"Geodermatophilaceae"	"Blastococcus"	"aggregatus"
"277"	"BASV851"	11	467.261961156542	0.000710732054015636	0.509304374658927	0.509304374658926	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Beijerinckiaceae"	"Microvirga"	"aerilata"
"278"	"BASV8523"	6	149.925085367356	0.000624219725343321	0.0799023329309269	0.0799023329309268	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	"acidifaciens"
"279"	"BASV8552"	9	381.929858086641	0.000698812019566737	0.208914680021538	0.208914680021538	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Flavobacterium"	"reichenbachii"
"280"	"BASV858"	12	611.623225097412	0.000728332119446468	0.57850661631997	0.578506616319969	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Nocardioidaceae"	"Nocardioides"	"aquiterrae"
"281"	"BASV878"	10	753.206589066998	0.000734753857457752	0.243200536140133	0.243200536140133	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Sphingobacteriales"	"Sphingobacteriaceae"	"Pedobacter"	"panaciterrae"
"282"	"BASV879"	9	313.887423865955	0.000706214689265537	0.317209059658673	0.317209059658673	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Nocardioidaceae"	"Nocardioides"	"oleivorans"
"283"	"BASV88"	16	489.156636051239	0.00068870523415978	0.875772524445227	0.875772524445227	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Micrococcales"	"Microbacteriaceae"	"Rathayibacter"	"caricis"
"284"	"BASV8807"	13	1184.01331744481	0.000771604938271605	0.428171685312087	0.428171685312086	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Pseudomonadaceae"	"Pseudomonas"	"alcaligenes"
"285"	"BASV8986"	12	1022.08639607675	0.000759301442672741	0.39372467404971	0.39372467404971	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Flavobacterium"	"chungbukense"
"286"	"BASV9228"	8	151.82459409253	0.000587544065804935	0.0763264850675225	0.0763264850675222	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Cytophagales"	"Hymenobacteraceae"	"Pontibacter"	"humi"
"287"	"BASV924"	7	327.424768279505	0.000707213578500707	0.206886494109185	0.206886494109185	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Lysobacter"	"fragariae"
"288"	"BASV932"	10	630.733716021802	0.000699790062981106	0.414971500048969	0.414971500048969	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	"Flavobacterium"	"johnsoniae"
"289"	"BASV939"	11	495.990530833906	0.000749625187406297	0.447957543176678	0.447957543176678	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	"astaxanthinifaciens"
"290"	"BASV95"	12	264.72175132476	0.000648929266709929	0.630347646627756	0.630347646627756	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Rhizobacter"	"fulvus"
"291"	"BASV952"	8	252.569211454202	0.000711237553342817	0.294596468647122	0.294596468647122	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillaceae"	"Fictibacillus"	"barbaricus"
"292"	"BASV9661"	12	800.434161451899	0.000689655172413793	0.222716323492511	0.22271632349251	"Bacteria"	"Firmicutes"	"Clostridia"	"Lachnospirales"	"Lachnospiraceae"	"Lachnospiraceae_NK4A136_group"	"bacterium"
"293"	"BASV9663"	14	1172.58857591841	0.000718907260963336	0.24742985956038	0.24742985956038	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Corynebacteriales"	"Mycobacteriaceae"	"Mycobacterium"	"rhodesiae"
"294"	"BASV973"	13	587.583914905518	0.000723589001447178	0.629412255204409	0.629412255204408	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Propionibacteriales"	"Nocardioidaceae"	"Marmoricola"	"ginsengisoli"
"295"	"BASV99"	11	323.584746060504	0.00068073519400953	0.561671190075182	0.561671190075182	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Caulobacteraceae"	"Phenylobacterium"	"immobile"
"296"	"BASV9919"	12	463.159580450738	0.00061652281134402	0.123651543638654	0.123651543638654	"Bacteria"	"Actinobacteria"	"Thermoleophilia"	"Solirubrobacterales"	"Solirubrobacteraceae"	"Solirubrobacter"	"phytolaccae"
"297"	"BASV9951"	7	183.602289962799	0.000647668393782383	0.111969061940575	0.111969061940575	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Burkholderiaceae"	"Cupriavidus"	"respiraculi"
"298"	"FASV10"	13	511.393455946586	0.000717360114777618	0.656130524878721	0.656130524878722	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Agaricaceae"	"Leucocoprinus"	"birnbaumii"
"299"	"FASV100"	8	164.491949388246	0.000620347394540943	0.328866670393424	0.328866670393424	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Trichocomaceae"	"Talaromyces"	"albobiverticillius"
"300"	"FASV102"	10	259.379142659222	0.000669344042838019	0.512097848753739	0.512097848753739	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Auriculariales"	"Auriculariales_fam_Incertae_sedis"	"Oliveonia"	"pauxilla"
"301"	"FASV104"	14	1416.48706920675	0.00079428117553614	0.563628039657384	0.563628039657384	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Onygenales"	"Onygenales_fam_Incertae_sedis"	"Chrysosporium"	"pseudomerdarium"
"302"	"FASV1058"	5	102.411944747041	0.000662251655629139	0.11291498969685	0.11291498969685	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreaceae"	"Monocillium"	"mucidum"
"303"	"FASV11"	17	803.527582930249	0.000707213578500707	0.826418097538248	0.826418097538247	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Aspergillus"	"ustus"
"304"	"FASV1107"	11	542.850513966948	0.00073909830007391	0.355446029014155	0.355446029014155	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Torulaceae"	"Torula"	"hollandica"
"305"	"FASV111"	10	199.046753870184	0.000616142945163278	0.424894109382338	0.424894109382337	"Fungi"	"Ascomycota"	"Saccharomycetes"	"Saccharomycetales"	"Saccharomycodaceae"	"Hanseniaspora"	"uvarum"
"306"	"FASV1123"	12	1179.17488347012	0.000753579502637528	0.36488902726574	0.364889027265739	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Tremellales"	"Rhynchogastremataceae"	"Papiliotrema"	"frias"
"307"	"FASV113"	11	690.218858703835	0.000746825989544436	0.365226506949606	0.365226506949605	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Cephalothecaceae"	"Phialemonium"	"inflatum"
"308"	"FASV1144"	18	1656.90844863948	0.000806451612903226	0.800111988938274	0.800111988938274	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Cordycipitaceae"	"Beauveria"	"bassiana"
"309"	"FASV1166"	11	667.915006290967	0.00076219512195122	0.426034559118959	0.426034559118958	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Didymosphaeriaceae"	"Pseudopithomyces"	"rosae"
"310"	"FASV118"	13	345.975191595622	0.000702740688685875	0.721845770246564	0.721845770246564	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Trichocomaceae"	"Talaromyces"	"minioluteus"
"311"	"FASV121"	12	333.99875500388	0.000685871056241427	0.570187908834958	0.570187908834958	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Phaeosphaeriaceae"	"Paraphoma"	"chrysanthemicola"
"312"	"FASV122"	15	1235.28974174267	0.00078740157480315	0.592326066520407	0.592326066520407	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Thelonectria"	"rubrococca"
"313"	"FASV125"	8	242.803287832832	0.000697350069735007	0.324118599767844	0.324118599767844	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Trichocomaceae"	"Talaromyces"	"sayulitensis"
"314"	"FASV1256"	11	968.236565396152	0.000768049155145929	0.463600399414934	0.463600399414933	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Tremellales"	"Bulleribasidiaceae"	"Vishniacozyma"	"foliicola"
"315"	"FASV1289"	8	554.397413640543	0.000697350069735007	0.207342623134932	0.207342623134931	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Russulales"	"Peniophoraceae"	"Peniophora"	"cinerea"
"316"	"FASV129"	11	457.89856892788	0.000704225352112676	0.51411026029251	0.51411026029251	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Chaetomiaceae"	"Botryotrichum"	"spirotrichum"
"317"	"FASV1305"	8	174.664033884628	0.000694927032661571	0.306737846390605	0.306737846390605	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Pleosporaceae"	"Alternaria"	"betae-kenyensis"
"318"	"FASV131"	14	1426.0318764209	0.000786782061369001	0.628246467584235	0.628246467584234	"Fungi"	"Other"	"Spizellomycetes"	"Spizellomycetales"	"Spizellomycetaceae"	"Spizellomyces"	"acuminatus"
"319"	"FASV132"	8	239.019563361061	0.000682128240109141	0.349334170991355	0.349334170991354	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreales_fam_Incertae_sedis"	"Sarocladium"	"kiliense"
"320"	"FASV134"	12	505.860872951324	0.000726744186046512	0.656934726798475	0.656934726798474	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Venturiales"	"Sympoventuriaceae"	"Ochroconis"	"tshawytschae"
"321"	"FASV135"	14	697.385590387829	0.00076103500761035	0.521946046936278	0.521946046936277	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Onygenales"	"Onygenales_fam_Incertae_sedis"	"Chrysosporium"	"pilosum"
"322"	"FASV137"	11	712.308485658397	0.000746268656716418	0.328236558168557	0.328236558168556	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Gibberella"	"avenacea"
"323"	"FASV138"	11	333.294635841864	0.000705218617771509	0.525269533120234	0.525269533120234	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Glomerellales"	"Plectosphaerellaceae"	"Gibellulopsis"	"piscis"
"324"	"FASV1385"	12	693.770787684145	0.000766871165644172	0.527498883088234	0.527498883088234	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Chaetomiaceae"	"Chaetomium"	"iranianum"
"325"	"FASV14"	14	697.126416365614	0.000732600732600733	0.662524141292468	0.662524141292468	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Agaricaceae"	"Leucoagaricus"	"leucothites"
"326"	"FASV142"	7	138.447313895661	0.000636132315521629	0.238676529828641	0.238676529828642	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Penicillium"	"spinulosum"
"327"	"FASV144"	13	638.018500574489	0.000764525993883792	0.513216866948945	0.513216866948945	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Onygenales"	"Onygenales_fam_Incertae_sedis"	"Chrysosporium"	"lobatum"
"328"	"FASV146"	10	741.991171134288	0.000715819613457409	0.232216450943797	0.232216450943797	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Psathyrellaceae"	"Coprinellus"	"verrucispermus"
"329"	"FASV147"	7	154.434898203828	0.000643086816720257	0.285133746928879	0.285133746928879	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	"Schizothecium"	"carpinicola"
"330"	"FASV149"	17	1905.67285128641	0.000812347684809098	0.669340900769433	0.669340900769433	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Ophiostomatales"	"Ophiostomataceae"	"Sporothrix"	"mexicana"
"331"	"FASV151"	8	274.037563196199	0.000692041522491349	0.388117396217932	0.388117396217932	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	"Cladorrhinum"	"flexuosum"
"332"	"FASV156"	12	1017.42476174921	0.000777000777000777	0.577718276432528	0.577718276432527	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Leptosphaeriaceae"	"Plenodomus"	"biglobosus"
"333"	"FASV16"	14	742.53271775737	0.000742390497401633	0.799294418134182	0.799294418134183	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiales_fam_Incertae_sedis"	"Cadophora"	"luteo-olivacea"
"334"	"FASV160"	10	226.409490145832	0.00067842605156038	0.499042512856381	0.499042512856381	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Penicillium"	"parvulum"
"335"	"FASV163"	10	473.726988474721	0.000755287009063444	0.390665112272159	0.390665112272159	"Fungi"	"Other"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"exigua"
"336"	"FASV167"	11	497.520287334845	0.000706214689265537	0.444592334420929	0.444592334420929	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Ophiocordycipitaceae"	"Drechmeria"	"campanulata"
"337"	"FASV171"	14	977.355396524158	0.000765110941086458	0.761042676524414	0.761042676524414	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Chaetomiaceae"	"Humicola"	"grisea"
"338"	"FASV173"	13	940.616417456939	0.000781860828772478	0.489016100187021	0.489016100187021	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Fusarium"	"cuneirostrum"
"339"	"FASV18"	5	30.2536813405618	0.000598802395209581	0.248503248984761	0.248503248984761	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Penicillium"	"tropicum"
"340"	"FASV185"	15	1299.67720971809	0.000783699059561128	0.629737448806508	0.629737448806508	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	"Schizothecium"	"curvisporum"
"341"	"FASV19"	10	169.326044353933	0.000674763832658569	0.469411100109632	0.469411100109632	"Fungi"	"Basidiomycota"	"Microbotryomycetes"	"Sporidiobolales"	"Sporidiobolaceae"	"Rhodotorula"	"graminis"
"342"	"FASV190"	9	125.168558596243	0.000634115409004439	0.436683243146626	0.436683243146626	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreaceae"	"Monocillium"	"ligusticum"
"343"	"FASV192"	9	647.283610971946	0.000725689404934688	0.245520971572069	0.245520971572068	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Aspergillus"	"penicillioides"
"344"	"FASV195"	9	182.791102660485	0.000647668393782383	0.361950059224614	0.361950059224614	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	"Podospora"	"dimorpha"
"345"	"FASV197"	11	255.685952518989	0.000664010624169987	0.590967059994021	0.590967059994021	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Microascales"	"Microascaceae"	"Microascus"	"croci"
"346"	"FASV198"	15	1453.71654530385	0.000783699059561128	0.630088911402869	0.630088911402868	"Fungi"	"Basidiomycota"	"Wallemiomycetes"	"Wallemiales"	"Wallemiaceae"	"Wallemia"	"sebi"
"347"	"FASV199"	11	238.922498777578	0.000728862973760933	0.45396379980795	0.45396379980795	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Chaetomiaceae"	"Chaetomium"	"angustispirale"
"348"	"FASV20"	10	435.511512758503	0.000713775874375446	0.557505557005509	0.557505557005508	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Penicillium"	"simplicissimum"
"349"	"FASV201"	9	856.627211188981	0.000769230769230769	0.360926599571556	0.360926599571556	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreales_fam_Incertae_sedis"	"Acremonium"	"persicinum"
"350"	"FASV211"	11	419.8353789418	0.000730994152046784	0.46520095713309	0.46520095713309	"Fungi"	"Other"	"Mucoromycetes"	"Mucorales"	"Cunninghamellaceae"	"Absidia"	"caatinguensis"
"351"	"FASV215"	11	458.985715832733	0.000750750750750751	0.547613816657743	0.547613816657743	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Pleosporaceae"	"Alternaria"	"metachromatica"
"352"	"FASV245"	13	1380.41976529626	0.000778816199376947	0.422967250084282	0.422967250084281	"Fungi"	"Other"	"Mucoromycetes"	"Mucorales"	"Rhizopodaceae"	"Rhizopus"	"arrhizus"
"353"	"FASV247"	14	845.07872024425	0.000763941940412529	0.703856204885923	0.703856204885923	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Capnodiales"	"Cladosporiaceae"	"Cladosporium"	"austrohemisphaericum"
"354"	"FASV250"	11	551.949803126632	0.000761614623000762	0.635983701392672	0.635983701392672	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Cystofilobasidiales"	"Cystofilobasidiaceae"	"Cystofilobasidium"	"macerans"
"355"	"FASV252"	10	405.881152939908	0.000714796283059328	0.475587855393615	0.475587855393615	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Tremellales"	"Bulleribasidiaceae"	"Vishniacozyma"	"carnescens"
"356"	"FASV257"	12	664.205092975425	0.000727272727272727	0.348295257589697	0.348295257589697	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Trichocomaceae"	"Talaromyces"	"rugulosus"
"357"	"FASV267"	15	1042.55297308564	0.00079428117553614	0.799248386302879	0.799248386302879	"Fungi"	"Basidiomycota"	"Wallemiomycetes"	"Wallemiales"	"Wallemiaceae"	"Wallemia"	"canadensis"
"358"	"FASV27"	5	31.8349475805149	0.000623830318153462	0.269619953408501	0.2696199534085	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Tremellales"	"Bulleribasidiaceae"	"Vishniacozyma"	"victoriae"
"359"	"FASV276"	13	791.003423023391	0.000765110941086458	0.686971029234022	0.686971029234022	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Aspergillus"	"flavipes"
"360"	"FASV277"	11	631.538813785472	0.000732600732600733	0.312203613788732	0.312203613788731	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Microascales"	"Microascaceae"	"Pithoascus"	"nidicola"
"361"	"FASV285"	11	689.414582069008	0.000737463126843658	0.324917854045649	0.324917854045649	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Microascales"	"Microascaceae"	"Microascus"	"hollandicus"
"362"	"FASV287"	16	2177.11786887616	0.000830564784053156	0.652293809206614	0.652293809206614	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Tremellales"	"Rhynchogastremataceae"	"Papiliotrema"	"laurentii"
"363"	"FASV29"	9	124.794053244962	0.000643086816720257	0.42616285146949	0.42616285146949	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Fusarium"	"oxysporum"
"364"	"FASV291"	9	196.399071328315	0.000670690811535882	0.338658189752797	0.338658189752796	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Torulaceae"	"Dendryphion"	"europaeum"
